fecha,codigo_producto,unidades_vendidas,monto_total,num_facturas
2026-01-20,12130,1.0,83.68,1
2026-01-20,12136,1.0,83.68,1
2026-01-20,17322,1.0,84.1,1
2026-01-20,20002,1.0,50.21,1
2026-01-20,26101,4.0,20.92,1
2026-01-20,44022,1.0,99.37,1
2026-01-20,45003,1.0,30.75,1
2026-01-20,45207,1.0,45.67,1
2026-01-20,45225,1.0,57.19,1
2026-01-20,4620,1.0,20.58,1
2026-01-20,8206,1.0,34.87,1
2026-01-20,8217,1.0,27.19,1
2026-01-21,12130,1.0,83.68,1
2026-01-21,12136,1.0,83.68,1
2026-01-21,17222,1.0,82.8,1
2026-01-21,17322,1.0,84.1,1
2026-01-21,4500,1.0,42.54,1
2026-01-21,8212,1.0,27.19,1
2026-01-21,8216,1.0,27.19,1
2026-01-22,12136,1.0,83.68,1
2026-01-22,17114,0.5,44.63,1
2026-01-22,17504,1.0,64.86,1
2026-01-22,18101,1.0,99.03,1
2026-01-22,4616,2.0,68.35,1
2026-01-22,8206,1.0,34.87,1
2026-01-22,8210,2.0,74.62,1
2026-01-22,8212,1.0,27.19,1
2026-01-23,10750,1.0,52.3,1
2026-01-23,12100,1.0,25.63,1
2026-01-23,12130,1.0,83.68,1
2026-01-23,12134,1.0,83.68,1
2026-01-23,12136,1.0,83.68,1
2026-01-23,17222,1.0,82.8,1
2026-01-23,17400,1.5,136.5,2
2026-01-23,17504,0.5,32.42,1
2026-01-23,17704,1.0,89.27,1
2026-01-23,4616,1.0,34.17,1
2026-01-23,8206,1.0,34.87,1
2026-01-26,12130,1.0,83.68,1
2026-01-26,12136,3.0,251.04000000000002,3
2026-01-26,12138,1.0,83.68,1
2026-01-26,17322,1.0,84.1,1
2026-01-26,17400,2.0,182.0,2
2026-01-26,17700,1.0,89.27,1
2026-01-26,17706,1.0,92.05,1
2026-01-26,20002,2.0,100.42,1
2026-01-26,2621,2.0,130.75,1
2026-01-26,44022,1.0,99.37,1
2026-01-26,45207,1.0,45.67,1
2026-01-26,45225,1.0,57.19,1
2026-01-26,7160,1.0,46.37,1
2026-01-26,8212,3.0,81.59,2
2026-01-28,12130,1.0,83.68,1
2026-01-28,13016,1.0,32.76,1
2026-01-28,20002,1.0,50.21,1
2026-01-28,6153,1.0,43.93,1
2026-01-28,7160,1.0,46.37,1
2026-01-28,7162,2.0,92.75,1
2026-01-28,8212,4.0,108.79,1
2026-01-29,12130,1.0,83.68,1
2026-01-29,12134,1.0,121.7,1
2026-01-29,12138,1.0,83.68,1
2026-01-29,1307,1.0,106.5,1
2026-01-29,1308,1.0,106.5,1
2026-01-29,15034,1.0,129.3,1
2026-01-29,17322,1.0,122.3,1
2026-01-29,17501,1.0,67.99,1
2026-01-29,17504,1.0,64.86,1
2026-01-29,17507,1.0,64.86,1
2026-01-29,17704,1.0,129.8,1
2026-01-29,18101,2.0,288.0,1
2026-01-29,4616,4.0,167.74,3
2026-01-29,4700,1.0,54.04,1
2026-01-29,8206,3.0,152.1,1
2026-01-29,8210,1.0,37.31,1
2026-01-29,8225,1.0,98.9,1
2026-01-30,10750,1.0,47.07,1
2026-01-30,12130,1.0,75.32,1
2026-01-30,12134,1.0,75.32,1
2026-01-30,12136,2.0,150.63,1
2026-01-30,12138,1.0,75.32,1
2026-01-30,1308,1.0,72.57,1
2026-01-30,15034,1.0,80.02,1
2026-01-30,17114,1.0,80.34,1
2026-01-30,17222,1.0,74.52,1
2026-01-30,17400,1.0,81.9,1
2026-01-30,17504,2.0,116.73,1
2026-01-30,17521,1.0,26.36,1
2026-01-30,17706,1.0,82.85,1
2026-01-30,18101,1.0,99.03,1
2026-01-30,2621,1.0,58.84,1
2026-01-30,44022,1.0,49.69,1
2026-01-30,4706,1.0,23.71,1
2026-01-30,7162,1.0,41.73,1
2026-01-30,8212,3.0,81.59,1
2026-01-30,8213,1.0,24.48,1
2026-02-02,17400,1.0,91.0,1
2026-02-02,17507,1.0,64.86,1
2026-02-02,20002,1.0,50.21,1
2026-02-02,4616,1.0,34.17,1
2026-02-02,8206,1.0,34.87,1
2026-02-02,8212,1.0,27.19,1
2026-02-02,8216,1.0,27.19,1
2026-02-03,12130,1.0,83.68,1
2026-02-03,12136,4.0,334.73,2
2026-02-03,1307,2.0,145.14,2
2026-02-03,1308,1.0,72.57,1
2026-02-03,15034,1.0,88.91,1
2026-02-03,17114,1.0,89.27,1
2026-02-03,17322,1.0,84.1,1
2026-02-03,17400,2.0,182.0,2
2026-02-03,17507,1.0,64.86,1
2026-02-03,18101,1.0,99.03,1
2026-02-03,20002,2.0,100.42,1
2026-02-03,45005,1.0,52.3,1
2026-02-03,45203,2.0,85.08,1
2026-02-03,8118,1.0,32.78,1
2026-02-03,8216,2.0,54.4,1
2026-02-04,12136,1.0,83.68,1
2026-02-04,12138,1.0,83.68,1
2026-02-04,1307,1.0,72.57,1
2026-02-04,17114,3.0,267.79,2
2026-02-04,17115,1.0,146.44,1
2026-02-04,17222,1.0,82.8,1
2026-02-04,17507,2.0,129.72,2
2026-02-04,20002,1.0,50.21,1
2026-02-04,2621,2.0,130.76,2
2026-02-04,44022,1.0,99.37,1
2026-02-04,4500,1.0,42.54,1
2026-02-04,4616,1.0,34.17,1
2026-02-04,6153,1.0,43.93,1
2026-02-04,7161,1.0,46.37,1
2026-02-04,8206,1.0,34.87,1
2026-02-04,8207,3.0,104.6,1
2026-02-04,8210,2.0,74.62,2
2026-02-05,10750,1.0,52.3,1
2026-02-05,12121,1.0,22.39,1
2026-02-05,12138,0.5,41.84,1
2026-02-05,15026,0.5,41.84,1
2026-02-05,17114,0.5,44.63,1
2026-02-05,17322,0.5,42.05,1
2026-02-05,17507,1.5,64.84,2
2026-02-05,17700,1.0,44.63,1
2026-02-05,45212,1.0,49.51,1
2026-02-05,45225,4.0,137.24,1
2026-02-05,8206,1.0,34.87,1
2026-02-05,8217,1.0,27.19,1
2026-02-06,17507,1.0,32.42,1
2026-02-09,12100,2.0,51.26,1
2026-02-09,12130,0.5,41.84,1
2026-02-09,12134,1.0,83.68,1
2026-02-09,12136,2.0,167.36,2
2026-02-09,1307,1.0,72.57,1
2026-02-09,1308,1.0,72.56,2
2026-02-09,15034,1.0,88.91,1
2026-02-09,17114,2.0,178.54,2
2026-02-09,17400,1.0,91.0,1
2026-02-09,17504,0.5,32.42,1
2026-02-09,17507,1.0,64.86,1
2026-02-09,44072,1.0,51.6,1
2026-02-09,4620,1.0,20.58,1
2026-02-09,8153,1.0,31.04,1
2026-02-09,8213,1.0,27.19,1
2026-02-10,12130,1.0,83.68,1
2026-02-10,12136,1.5,125.52000000000001,2
2026-02-10,15030,1.0,44.46,1
2026-02-10,17222,1.0,82.8,1
2026-02-10,17322,1.0,75.69,1
2026-02-10,17400,2.0,149.57999999999998,2
2026-02-10,17507,2.0,139.01999999999998,2
2026-02-10,17706,1.0,105.28,1
2026-02-10,20002,1.0,57.44,1
2026-02-10,2621,0.5,32.69,1
2026-02-10,44022,1.0,99.37,1
2026-02-10,4620,2.0,44.099999999999994,2
2026-02-10,8206,2.0,74.78999999999999,2
2026-02-10,8207,1.0,34.87,1
2026-02-10,8210,1.0,42.72,1
2026-02-11,12130,1.0,83.68,1
2026-02-11,12136,0.5,41.84,1
2026-02-11,12138,1.0,83.68,1
2026-02-11,1308,1.0,72.57,1
2026-02-11,14218,1.0,65.38,1
2026-02-11,15041,2.0,76.04,1
2026-02-11,15043,1.0,50.69,1
2026-02-11,17222,1.0,82.8,1
2026-02-11,17322,1.0,84.1,1
2026-02-11,17400,2.0,182.0,2
2026-02-11,17504,2.0,129.72,2
2026-02-11,17507,2.0,129.72,2
2026-02-11,17704,1.0,89.27,1
2026-02-11,17706,1.0,92.05,1
2026-02-11,20002,3.0,150.63,2
2026-02-11,2621,0.5,32.69,1
2026-02-11,45225,2.0,68.62,1
2026-02-11,4616,1.0,34.17,1
2026-02-11,8210,2.0,74.62,2
2026-02-11,8216,2.0,54.4,1
2026-02-12,12136,2.0,167.36,2
2026-02-12,17400,1.0,45.5,1
2026-02-12,17504,1.0,64.86,1
2026-02-12,17507,1.0,64.86,1
2026-02-12,20002,2.0,100.42,2
2026-02-12,2621,1.0,65.38,1
2026-02-12,4616,2.0,68.35,1
2026-02-12,4620,4.0,82.3,2
2026-02-12,8210,1.0,37.31,1
2026-02-13,12136,2.0,167.36,1
2026-02-13,44022,1.0,99.37,1
2026-02-13,7162,1.0,46.37,1
2026-02-13,7715,1.0,53.34,1
2026-02-13,8210,1.0,37.31,1
2026-02-16,12130,2.0,167.36,1
2026-02-16,12134,1.0,75.32,1
2026-02-16,12136,1.0,75.32,1
2026-02-16,12138,1.0,75.32,1
2026-02-16,1307,1.0,65.31,1
2026-02-16,1308,1.0,65.31,1
2026-02-16,15034,1.0,80.02,1
2026-02-16,17114,1.0,80.34,1
2026-02-16,17507,1.0,58.37,1
2026-02-16,45203,1.0,42.54,1
2026-02-16,4616,1.0,30.75,1
2026-02-16,8206,1.0,31.38,1
2026-02-17,12130,1.0,83.68,1
2026-02-17,12136,2.0,159.0,2
2026-02-17,12138,2.0,159.0,2
2026-02-17,17114,1.0,80.34,1
2026-02-17,17322,2.0,159.79,2
2026-02-17,17504,1.0,64.86,1
2026-02-17,17507,2.0,123.22999999999999,2
2026-02-17,20002,1.0,45.19,1
2026-02-17,44022,1.0,89.43,1
2026-02-17,4500,1.0,38.28,1
2026-02-17,45203,2.0,85.08,1
2026-02-17,4616,3.0,92.26,1
2026-02-17,8123,1.0,32.08,1
2026-02-17,8153,1.0,27.93,1
2026-02-17,8206,2.0,62.76,1
2026-02-17,8210,2.0,67.16,1
2026-02-17,8212,4.0,98.63000000000001,2
2026-02-17,8216,5.0,122.39000000000001,2
2026-02-18,12130,2.0,215.4,1
2026-02-18,12136,4.0,377.02,3
2026-02-18,15034,1.0,88.91,1
2026-02-18,17400,1.0,91.0,1
2026-02-18,17504,2.0,167.0,1
2026-02-18,17507,3.0,231.86,2
2026-02-18,17704,1.0,89.27,1
2026-02-18,18101,1.0,99.03,1
2026-02-18,20002,3.0,165.01999999999998,2
2026-02-18,44056,1.0,71.4,1
2026-02-18,8118,1.0,42.2,1
2026-02-18,8123,1.0,41.3,1
2026-02-18,8143,2.0,86.2,1
2026-02-18,8154,1.0,42.2,1
2026-02-18,8206,3.0,134.7,1
2026-02-18,8216,1.0,27.19,1
2026-02-19,12130,1.0,83.68,1
2026-02-19,12136,2.0,167.36,2
2026-02-19,17222,1.0,82.8,1
2026-02-19,17322,2.0,168.2,2
2026-02-19,17504,4.0,278.87,2
2026-02-19,20002,2.0,100.42,1
2026-02-19,26005,1.0,4.71,1
2026-02-19,26008,6.0,28.2,1
2026-02-19,26009,2.0,9.4,1
2026-02-19,26101,6.0,31.38,1
2026-02-19,26104,2.0,15.35,1
2026-02-19,26123,6.0,31.38,1
2026-02-19,45203,1.0,42.54,1
2026-02-19,45207,1.0,45.67,1
2026-02-19,4616,1.0,34.17,1
2026-02-19,8213,2.0,54.4,1
2026-02-19,8216,2.0,54.38,2
2026-02-20,10750,1.0,74.8,1
2026-02-20,12138,1.0,77.82,1
2026-02-20,1309,1.0,91.15,1
2026-02-20,17322,1.0,84.1,1
2026-02-20,17504,1.0,64.86,1
2026-02-20,17507,1.0,64.86,1
2026-02-20,26009,5.0,23.5,2
2026-02-20,44022,1.0,99.37,1
2026-02-20,45207,1.0,45.67,1
2026-02-20,4616,1.0,34.17,1
2026-02-20,7160,1.0,46.37,1
2026-02-20,7161,1.0,46.37,1
2026-02-20,7162,1.0,46.37,1
2026-02-20,8210,2.0,74.62,1
2026-02-23,12134,2.0,167.36,2
2026-02-23,12136,1.0,83.68,1
2026-02-23,1307,1.0,63.13,1
2026-02-23,17504,2.0,129.72,2
2026-02-23,17507,2.0,157.56,2
2026-02-23,2621,1.0,65.38,1
2026-02-23,7160,1.0,66.3,1
2026-02-23,8216,2.0,47.32,1
2026-02-23,8217,1.0,27.19,1
2026-02-24,12130,1.0,83.68,1
2026-02-24,12134,1.0,83.68,1
2026-02-24,12136,3.0,251.04000000000002,2
2026-02-24,12138,1.0,83.68,1
2026-02-24,13014,1.0,33.89,1
2026-02-24,1307,2.0,145.14,2
2026-02-24,1308,1.0,63.13,1
2026-02-24,14218,1.0,55.57,1
2026-02-24,15034,2.0,177.82,1
2026-02-24,17322,0.5,42.05,1
2026-02-24,17400,3.5,318.5,3
2026-02-24,17504,2.5,162.14,3
2026-02-24,20002,2.0,100.42,2
2026-02-24,44022,1.0,99.37,1
2026-02-24,4502,1.0,60.67,1
2026-02-24,4616,4.0,136.68,2
2026-02-24,6153,2.0,87.86,2
2026-02-24,8205,7.0,226.99,2
2026-02-24,8207,1.0,34.87,1
2026-02-24,8210,1.0,37.31,1
2026-02-24,8216,1.0,27.19,1
2026-02-24,8217,1.0,23.66,1
2026-02-25,10750,1.0,52.3,1
2026-02-25,12100,2.0,51.26,1
2026-02-25,12130,2.0,167.36,2
2026-02-25,12134,0.5,41.84,1
2026-02-25,12136,3.0,239.32,4
2026-02-25,13014,1.0,37.65,1
2026-02-25,15034,1.0,82.69,1
2026-02-25,17400,1.0,84.63,1
2026-02-25,17504,0.5,32.42,1
2026-02-25,17507,1.0,64.86,1
2026-02-25,17704,0.5,44.63,1
2026-02-25,20002,1.0,46.7,1
2026-02-25,8123,1.0,32.08,1
2026-02-25,8203,3.0,99.72999999999999,2
2026-02-26,10750,1.0,52.3,1
2026-02-26,1308,1.0,72.57,1
2026-02-26,17114,1.0,89.27,1
2026-02-26,17504,4.0,259.43,3
2026-02-26,17507,3.0,194.57999999999998,3
2026-02-26,18101,1.0,99.03,1
2026-02-26,20002,1.0,50.21,1
2026-02-26,44022,1.0,99.37,1
2026-02-26,4620,5.0,102.86,2
2026-02-26,8203,1.0,34.87,1
2026-02-26,8207,1.0,34.87,1
2026-02-26,8210,1.0,37.31,1
2026-02-26,8216,1.0,27.19,1
2026-02-27,12130,2.0,167.36,1
2026-02-27,12134,1.0,83.68,1
2026-02-27,12136,2.0,159.0,2
2026-02-27,1307,2.0,137.88,2
2026-02-27,15026,1.0,83.68,1
2026-02-27,17114,2.0,178.54,2
2026-02-27,17222,1.0,82.8,1
2026-02-27,17322,2.0,159.79,2
2026-02-27,17400,1.0,91.0,1
2026-02-27,17504,3.0,188.09,3
2026-02-27,17507,2.0,116.73,1
2026-02-27,17700,1.0,89.27,1
2026-02-27,17706,1.0,92.05,1
2026-02-27,18101,1.0,99.03,1
2026-02-27,20002,2.0,100.42,1
2026-02-27,26004,4.0,18.83,1
2026-02-27,26006,4.0,18.8,1
2026-02-27,4502,1.0,54.6,1
2026-02-27,45203,1.0,42.54,1
2026-02-27,45207,1.0,45.67,1
2026-02-27,4616,6.0,191.37,2
2026-02-27,7160,2.0,119.34,1
2026-02-27,7161,2.0,119.34,1
2026-02-27,8203,1.0,34.87,1
2026-02-27,8205,1.0,31.38,1
2026-02-27,8206,2.0,69.73,1
2026-02-27,8210,1.0,33.57,1
2026-02-27,8215,2.0,48.96,1
2026-02-27,8216,2.0,48.96,1
2026-03-02,10750,1.0,54.06,1
2026-03-02,12130,1.0,89.42,1
2026-03-02,12136,3.0,268.26,3
2026-03-02,1307,1.0,72.57,1
2026-03-02,1308,1.0,72.57,1
2026-03-02,15034,1.0,95.02,1
2026-03-02,17222,2.0,165.6,1
2026-03-02,17322,2.0,168.2,1
2026-03-02,17400,1.0,91.0,1
2026-03-02,17501,2.0,140.54,2
2026-03-02,17504,2.0,134.08,2
2026-03-02,17507,2.0,145.08,2
2026-03-02,17700,1.5,147.07999999999998,2
2026-03-02,20002,1.0,57.66,1
2026-03-02,44022,1.0,102.72,1
2026-03-02,4620,7.0,144.01999999999998,3
2026-03-02,8153,1.0,31.04,1
2026-03-02,8205,1.0,34.87,1
2026-03-02,8222,1.0,64.16,1
2026-03-02,8225,1.0,63.23,1
2026-03-03,12130,3.0,268.26,3
2026-03-03,12136,1.0,89.42,1
2026-03-03,1308,1.0,72.57,1
2026-03-03,15026,1.0,89.42,1
2026-03-03,17507,1.0,72.54,1
2026-03-03,18101,2.0,209.95,2
2026-03-03,20002,1.0,57.66,1
2026-03-03,26093,14.0,118.48,1
2026-03-03,44022,1.0,102.72,1
2026-03-03,4500,2.0,80.82,2
2026-03-03,7707,1.0,46.73,1
2026-03-03,8203,1.0,34.87,1
2026-03-03,8205,6.0,194.57,1
2026-03-04,12136,1.0,89.42,1
2026-03-04,1307,2.0,134.97,1
2026-03-04,14218,1.0,54.06,1
2026-03-04,17504,1.0,67.04,1
2026-03-04,17704,0.5,49.03,1
2026-03-04,4616,1.0,31.78,1
2026-03-04,7160,1.0,43.12,1
2026-03-04,8205,2.0,64.86,1
2026-03-05,12100,1.0,25.63,1
2026-03-05,12121,1.0,37.31,1
2026-03-05,12130,2.0,173.10000000000002,2
2026-03-05,12138,1.0,89.42,1
2026-03-05,1307,1.0,75.68,1
2026-03-05,15030,1.0,95.02,1
2026-03-05,17222,2.0,182.02,2
2026-03-05,17322,1.5,138.57999999999998,2
2026-03-05,17400,1.5,145.88,2
2026-03-05,17504,1.0,67.04,1
2026-03-05,18101,1.0,108.78,1
2026-03-05,18121,3.0,241.46999999999997,2
2026-03-05,20002,2.0,107.87,2
2026-03-05,26001,2.0,9.4,1
2026-03-05,26101,2.0,10.46,1
2026-03-05,45003,1.0,30.75,1
2026-03-05,45207,1.0,47.21,1
2026-03-05,45212,1.0,49.51,1
2026-03-05,4616,3.0,110.60000000000001,2
2026-03-05,4620,1.0,20.58,1
2026-03-05,4700,1.0,57.75,1
2026-03-05,7716,1.0,53.34,1
2026-03-05,8123,2.0,65.24,2
2026-03-05,8203,2.0,74.52,2
2026-03-05,8205,5.0,186.29999999999998,4
2026-03-05,8207,1.0,37.26,1
2026-03-05,8210,1.0,40.98,1
2026-03-05,8215,2.0,58.12,2
2026-03-06,12138,1.0,89.42,1
2026-03-06,15030,1.0,95.02,1
2026-03-06,26001,4.0,19.46,1
2026-03-06,8202,1.0,37.26,1
2026-03-06,8203,1.0,37.26,1
2026-03-06,8207,1.0,37.26,1
2026-03-09,10750,1.0,54.06,1
2026-03-09,12130,2.0,178.84,2
2026-03-09,12134,1.0,89.42,1
2026-03-09,12136,2.0,178.84,2
2026-03-09,12138,1.0,89.42,1
2026-03-09,15034,0.5,47.5,1
2026-03-09,17322,1.0,92.39,1
2026-03-09,17400,1.0,97.25,1
2026-03-09,17501,1.0,70.27,1
2026-03-09,17504,2.5,167.57999999999998,2
2026-03-09,17507,1.0,72.54,2
2026-03-09,20002,2.0,115.32,2
2026-03-09,44022,1.0,102.72,1
2026-03-09,4620,1.0,21.27,1
2026-03-10,12125,1.0,35.32,1
2026-03-10,1307,1.5,113.52000000000001,2
2026-03-10,1308,1.0,75.68,1
2026-03-10,15026,0.5,44.72,1
2026-03-10,17114,0.5,49.03,1
2026-03-10,17322,0.5,46.19,1
2026-03-10,17400,0.5,48.63,1
2026-03-10,17507,1.0,72.54,1
2026-03-10,17700,0.5,49.03,1
2026-03-10,20002,1.0,57.66,1
2026-03-10,4500,1.0,39.58,1
2026-03-10,4616,1.0,38.22,1
2026-03-10,8222,1.5,105.72,2
2026-03-11,12134,1.0,89.42,1
2026-03-11,12138,1.0,89.42,1
2026-03-11,1307,1.0,75.68,1
2026-03-11,15034,0.5,47.5,1
2026-03-11,17501,0.5,35.14,1
2026-03-11,17504,2.0,134.08,2
2026-03-11,20002,1.0,57.66,1
2026-03-12,12130,0.5,44.72,1
2026-03-12,12136,1.5,134.14,2
2026-03-12,12138,1.0,89.42,1
2026-03-12,1307,1.0,75.68,1
2026-03-12,1308,1.0,75.68,1
2026-03-12,15034,0.5,47.5,1
2026-03-12,17400,1.5,145.88,2
2026-03-12,17504,1.0,67.04,1
2026-03-12,17507,2.0,145.08,3
2026-03-12,18121,1.0,80.49,1
2026-03-12,4616,2.0,76.44,2
2026-03-12,8029,1.0,62.6,1
2026-03-12,8210,2.0,81.96,1
2026-03-12,8212,1.0,29.06,1
2026-03-12,8215,1.0,29.06,1
2026-03-12,8216,1.0,29.06,1
2026-03-12,8222,1.0,70.48,1
2026-03-13,10750,1.0,48.65,1
2026-03-13,12100,1.0,35.28,1
2026-03-13,12130,1.0,80.49,1
2026-03-13,12134,1.0,80.49,1
2026-03-13,12138,1.0,89.42,1
2026-03-13,15034,1.0,85.51,1
2026-03-13,17115,2.0,242.19,1
2026-03-13,17222,1.0,81.91,1
2026-03-13,17400,1.0,87.52,1
2026-03-13,17501,1.0,63.25,1
2026-03-13,18101,1.0,97.9,1
2026-03-13,45225,3.0,106.39,1
2026-03-13,4620,1.0,19.13,1
2026-03-13,8210,1.0,36.88,1
2026-03-13,8215,1.0,26.16,1
2026-03-13,8217,1.0,26.16,1
2026-03-13,8222,1.0,63.43,1
2026-03-16,12130,1.0,89.42,1
2026-03-16,12134,1.0,89.42,1
2026-03-16,12136,2.0,178.84,2
2026-03-16,12138,1.0,89.42,1
2026-03-16,1307,1.0,75.68,1
2026-03-16,14218,1.0,54.06,1
2026-03-16,15034,0.5,47.5,1
2026-03-16,17222,1.0,91.01,1
2026-03-16,17400,0.5,48.63,1
2026-03-16,17501,1.0,70.27,1
2026-03-16,17504,1.0,67.04,1
2026-03-16,17507,1.5,108.81,2
2026-03-16,17700,1.0,98.06,2
2026-03-16,17704,0.5,49.03,1
2026-03-16,17706,1.0,50.56,1
2026-03-16,44022,1.0,102.72,1
2026-03-16,45203,2.0,113.18,1
2026-03-16,4616,6.0,229.31,2
2026-03-16,4620,4.0,85.05,1
2026-03-16,6153,1.0,46.95,1
2026-03-16,7706,2.0,103.58,1
2026-03-16,8203,1.0,37.26,1
2026-03-16,8205,1.0,37.26,1
2026-03-16,8207,1.0,37.26,1
2026-03-16,8210,1.0,40.98,1
2026-03-16,8215,1.0,29.06,1
2026-03-16,8216,1.0,29.06,1
2026-03-16,8222,1.0,70.48,1
2026-03-16,8225,1.0,70.27,1
2026-03-17,12136,1.0,89.42,1
2026-03-17,1307,1.0,75.68,1
2026-03-17,17322,1.0,92.39,1
2026-03-17,17400,2.0,194.5,2
2026-03-17,17501,1.0,70.28,2
2026-03-17,17504,2.0,134.08,2
2026-03-17,17507,2.0,145.08,2
2026-03-17,18101,1.0,108.78,1
2026-03-17,44022,2.0,205.44,2
2026-03-17,44056,1.0,57.3,1
2026-03-17,4616,2.0,76.44,2
2026-03-17,4620,2.0,42.53,1
2026-03-17,4700,1.0,57.75,1
2026-03-17,8143,1.0,34.6,1
2026-03-17,8202,1.0,37.26,1
2026-03-17,8203,1.0,37.26,1
2026-03-17,8205,1.0,37.26,1
2026-03-17,8216,1.0,29.06,1
2026-03-17,8217,1.0,29.06,1
2026-03-18,12136,1.0,102.27,2
2026-03-18,1308,1.0,75.68,1
2026-03-18,17222,0.5,58.57,1
2026-03-18,17400,2.0,194.5,1
2026-03-18,17504,1.5,100.55000000000001,2
2026-03-18,17700,0.5,49.03,1
2026-03-18,4620,1.0,21.27,1
2026-03-18,8154,1.0,43.6,1
2026-03-18,8202,1.0,37.26,1
2026-03-18,8203,1.0,37.26,1
2026-03-18,8205,2.0,74.52,2
2026-03-18,8206,1.0,37.26,1
2026-03-18,8207,1.0,47.96,1
2026-03-18,8216,1.0,29.06,1
2026-03-19,12130,1.0,89.42,1
2026-03-19,12134,1.0,89.42,1
2026-03-19,12138,1.0,89.42,1
2026-03-19,17322,1.0,92.39,1
2026-03-19,17507,1.0,72.54,1
2026-03-19,18121,1.0,80.49,1
2026-03-19,4620,1.0,21.27,1
2026-03-19,8203,2.0,74.52,1
2026-03-19,8205,2.0,74.52,1
2026-03-19,8207,2.0,74.52,1
2026-03-20,12130,1.0,89.42,1
2026-03-20,12134,1.0,89.42,1
2026-03-20,12136,1.0,89.42,1
2026-03-20,12138,1.0,89.42,1
2026-03-20,17706,0.5,25.28,1
2026-03-20,18121,1.0,80.49,1
2026-03-20,4620,1.0,21.27,1
2026-03-20,8215,2.0,29.06,1
2026-03-23,1307,2.0,151.36,2
2026-03-23,17322,1.0,92.39,1
2026-03-23,17400,1.0,97.25,1
2026-03-23,17507,1.0,72.54,1
2026-03-23,18121,1.0,80.49,1
2026-03-23,20002,2.0,115.33,1
2026-03-23,4502,1.0,62.71,1
2026-03-23,45215,1.0,39.28,1
2026-03-23,7162,1.0,47.93,1
2026-03-23,8216,1.0,29.06,1
2026-03-23,8217,1.0,29.06,1
2026-03-24,10750,0.5,27.03,1
2026-03-24,12130,3.0,259.33,3
2026-03-24,12136,2.5,205.7,3
2026-03-24,12138,1.0,80.49,1
2026-03-24,13016,1.0,35.03,1
2026-03-24,1306,1.0,60.01,1
2026-03-24,1307,0.5,37.84,1
2026-03-24,1308,1.0,68.11,1
2026-03-24,14218,1.0,60.81,1
2026-03-24,15030,1.0,85.51,1
2026-03-24,15034,1.0,85.51,1
2026-03-24,15041,1.0,64.87,1
2026-03-24,15043,1.0,64.87,1
2026-03-24,17114,2.0,176.5,2
2026-03-24,17115,1.5,196.77999999999997,2
2026-03-24,17322,1.0,83.15,1
2026-03-24,17400,1.0,87.52,1
2026-03-24,17501,1.5,98.39,2
2026-03-24,17504,4.0,248.01,4
2026-03-24,17507,3.5,232.12,3
2026-03-24,17704,0.5,49.03,1
2026-03-24,20002,1.0,51.9,1
2026-03-24,2621,2.0,121.62,2
2026-03-24,2721,1.0,47.35,1
2026-03-24,44022,1.0,92.44,1
2026-03-24,45117,1.0,97.31,1
2026-03-24,4616,7.0,240.78000000000003,2
2026-03-24,4620,2.0,38.27,1
2026-03-24,8202,2.0,67.06,2
2026-03-24,8205,2.0,67.06,2
2026-03-24,8210,1.0,40.98,1
2026-03-24,8215,1.0,29.06,1
2026-03-25,17222,0.5,45.5,1
2026-03-25,17400,0.5,48.63,1
2026-03-25,7160,1.0,47.93,1
2026-03-25,8217,2.0,58.12,1
2026-03-25,8222,1.0,70.48,1
2026-03-26,12136,1.0,89.42,1
2026-03-26,8203,1.0,37.26,1
2026-03-26,8205,2.0,74.52,1
2026-03-26,8210,1.0,40.98,1
2026-03-26,8222,1.0,70.48,1
2026-03-27,12130,0.5,41.58,1
2026-03-27,12136,0.5,41.58,1
2026-03-27,20002,1.0,57.66,1
2026-03-27,4620,1.0,21.27,1
2026-03-27,8123,1.0,33.16,1
2026-03-27,8153,1.0,32.08,1
2026-03-29,12136,1.0,89.42,1
2026-03-30,12130,2.5,241.23000000000002,3
2026-03-30,12134,1.0,89.42,1
2026-03-30,12136,1.5,134.14,2
2026-03-30,12138,1.0,89.42,1
2026-03-30,1308,1.0,65.84,1
2026-03-30,17222,1.5,136.51,2
2026-03-30,17504,1.0,67.02,1
2026-03-30,17507,1.0,72.54,1
2026-03-30,4500,1.0,43.96,1
2026-03-30,45207,1.0,47.21,1
2026-03-30,8210,2.0,81.96,2
2026-03-30,8215,1.0,29.06,1
2026-03-30,8216,1.0,29.06,1
2026-03-30,8217,3.0,85.08,2
2026-03-30,8222,0.5,35.24,1
2026-03-31,12130,2.0,178.86,3
2026-03-31,12138,1.5,134.14,2
2026-03-31,17507,2.0,145.07,1
2026-03-31,20002,1.0,57.66,1
2026-04-05,20002,1.0,57.66,1
2026-04-06,12130,3.0,268.27,2
2026-04-06,12134,1.0,80.49,1
2026-04-06,12136,2.0,178.84,2
2026-04-06,12138,1.0,80.49,1
2026-04-06,1306,1.0,60.01,1
2026-04-06,1307,2.0,143.79000000000002,2
2026-04-06,1308,2.0,151.36,2
2026-04-06,15026,1.0,62.6,1
2026-04-06,17222,3.0,263.93,3
2026-04-06,17400,1.0,87.52,1
2026-04-06,17504,0.5,26.81,1
2026-04-06,17507,1.0,72.54,1
2026-04-06,17700,0.5,49.03,1
2026-04-06,20002,2.0,109.56,2
